index,airline,airlineId,srcIata,srcAirportId,dstIata,dstAirport,codeshare,stops,equipment,number_routes
1375,JL,2987,HKG,3077,NGO,3942,Y,0,333 343,1
1376,JL,2987,HKG,3077,NRT,2279,,0,767,1
1377,JL,2987,HKG,3077,TPE,2276,Y,0,333 744 773 772,1
1378,JL,2987,ICN,3930,CTS,2287,Y,0,744 73H 333 772,1
1379,JL,2987,ICN,3930,FUK,2305,Y,0,333 739 773,1
1380,JL,2987,ICN,3930,KIJ,4381,Y,0,73J,1
1381,JL,2987,ICN,3930,KIX,3992,Y,0,333 73H 772 773 332,1
1382,JL,2987,ICN,3930,KMQ,2322,Y,0,73H,1
1383,JL,2987,ICN,3930,KOJ,2307,Y,0,73H 73J 739,1
1384,JL,2987,ICN,3930,NGO,3942,Y,0,73H 332 333 772,1
1385,JL,2987,ICN,3930,NRT,2279,,0,73H,1
1386,JP,83,IST,1701,LJU,1569,,0,CR9 319,1
1387,JP,83,MUC,346,LJU,1569,,0,CR9 CR2,1
1388,JP,83,MUC,346,PRN,1742,,0,319,1
1389,JU,19582,DXB,2188,BBO,1122,,0,737,1
1390,JW,397,ICN,3930,NRT,2279,,0,320,1
1391,KA,2056,HKG,3077,BKI,3269,,0,321 320,1
1392,KA,2056,HKG,3077,BLR,3131,,0,333,1
1393,KA,2056,HKG,3077,BWN,3272,Y,0,320,1
1394,KA,2056,HKG,3077,CAN,3370,,0,333 321 320,1
1395,KA,2056,HKG,3077,CCU,3043,,0,320,1
1396,KA,2056,HKG,3077,CGO,3375,,0,320,1
1397,KA,2056,HKG,3077,CJU,2370,,0,320,1
1398,KA,2056,HKG,3077,CKG,3393,,0,320 738 321,1
1399,KA,2056,HKG,3077,CNX,3931,,0,320,1
1400,KA,2056,HKG,3077,CRK,4140,,0,320,1
1401,KA,2056,HKG,3077,CSX,3371,,0,320 321,1
1402,KA,2056,HKG,3077,CTU,3395,,0,320 333 321,1
1403,KA,2056,HKG,3077,DAC,3076,,0,333,1
1404,KA,2056,HKG,3077,DAD,3196,,0,320,1
1405,KA,2056,HKG,3077,DLC,3404,Y,0,738,1
1406,KA,2056,HKG,3077,DPS,3940,,0,333,1
1407,KA,2056,HKG,3077,FOC,3385,,0,333,1
1408,KA,2056,HKG,3077,FUK,2305,,0,321 333,1
1409,KA,2056,HKG,3077,HAK,4120,,0,320 321,1
1410,KA,2056,HKG,3077,HAN,3199,,0,320 321,1
1411,KA,2056,HKG,3077,HGH,3386,,0,321 333 320,1
1412,KA,2056,HKG,3077,HKT,3179,,0,320 321,1
1413,KA,2056,HKG,3077,KHH,2264,,0,320 333 321,1
1414,KA,2056,HKG,3077,KMG,3382,,0,333 320 321,1
1415,KA,2056,HKG,3077,KWL,3372,,0,320 321,1
1416,KA,2056,HKG,3077,MLE,3156,,0,333,1
1417,KA,2056,HKG,3077,MNL,2397,,0,320,1
1418,KA,2056,HKG,3077,NGB,3387,,0,320 321,1
1419,KA,2056,HKG,3077,NKG,3388,,0,333 321 320,1
1420,KA,2056,HKG,3077,OKA,2384,,0,333,1
1421,KA,2056,HKG,3077,PEK,3364,,0,333 321 320,1
1422,KA,2056,HKG,3077,PEN,3308,,0,333,1
1423,KA,2056,HKG,3077,PNH,3034,,0,320 333,1
1424,KA,2056,HKG,3077,PUS,2372,,0,321 320,1
1425,KA,2056,HKG,3077,PVG,3406,,0,333 321 320,1
1426,KA,2056,HKG,3077,REP,3035,,0,320,1
1427,KA,2056,HKG,3077,RGN,3239,,0,321,1
1428,KA,2056,HKG,3077,RMQ,2268,,0,320 321,1
1429,KA,2056,HKG,3077,SHA,3391,,0,333,1
1430,KA,2056,HKG,3077,SYX,4030,,0,320 321,1
1431,KA,2056,HKG,3077,TAO,3390,,0,333 320,1
1432,KA,2056,HKG,3077,TPE,2276,,0,333 320 321,1
1433,KA,2056,HKG,3077,TSN,3368,,0,738,1
1434,KA,2056,HKG,3077,WNZ,6392,,0,321 320,1
1435,KA,2056,HKG,3077,WUH,3376,,0,321 320,1
1436,KA,2056,HKG,3077,XIY,3379,,0,320 321,1
1437,KA,2056,HKG,3077,XMN,3383,,0,333 321 320,1
1438,KC,1006,HKG,3077,ALA,2908,,0,757,1
1439,KC,1006,ICN,3930,ALA,2908,,0,767,1
1440,KC,1006,IST,1701,ALA,2908,,0,738 320,1
1441,KC,1006,IST,1701,GUW,4357,,0,320,1
1442,KC,1006,IST,1701,SCO,4367,,0,320,1
1443,KC,1006,IST,1701,TSE,2910,,0,320,1
1444,KE,3163,DXB,2188,ICN,3930,,0,332,1
1445,KE,3163,HKG,3077,ICN,3930,,0,388 333 744 332 73J 77W,1
1446,KE,3163,HKG,3077,PUS,2372,,0,739,1
1447,KE,3163,ICN,3930,AKL,2006,,0,772,1
1448,KE,3163,ICN,3930,AMS,580,,0,332,1
1449,KE,3163,ICN,3930,AOJ,2340,,0,73H,1
1450,KE,3163,ICN,3930,ATL,3682,,0,77W,1
1451,KE,3163,ICN,3930,AUH,2179,,0,345 346,1
1452,KE,3163,ICN,3930,AXT,2345,,0,73H 739,1
1453,KE,3163,ICN,3930,BKI,3269,,0,73J,1
1454,KE,3163,ICN,3930,BKK,3885,,0,744 773 333 772 332,1
1455,KE,3163,ICN,3930,BNE,3320,,0,333,1
1456,KE,3163,ICN,3930,BOM,2997,,0,332,1
1457,KE,3163,ICN,3930,CAN,3370,,0,333,1
1458,KE,3163,ICN,3930,CDG,1382,,0,388,1
1459,KE,3163,ICN,3930,CEB,4206,,0,744,1
1460,KE,3163,ICN,3930,CGK,3275,,0,77W 332,1
1461,KE,3163,ICN,3930,CGO,3375,,0,73J 73H,1
1462,KE,3163,ICN,3930,CJU,2370,,0,739,1
1463,KE,3163,ICN,3930,CMB,3024,,0,333,1
1464,KE,3163,ICN,3930,CNX,3931,,0,772,1
1465,KE,3163,ICN,3930,CSX,3371,,0,333 332,1
1466,KE,3163,ICN,3930,CTS,2287,,0,744 73H 333 772,1
1467,KE,3163,ICN,3930,DAD,3196,,0,321 73J,1
1468,KE,3163,ICN,3930,DFW,3670,,0,772,1
1469,KE,3163,ICN,3930,DLC,3404,,0,772 319 73H,1
1470,KE,3163,ICN,3930,DPS,3940,,0,333,1
1471,KE,3163,ICN,3930,DXB,2188,,0,332,1
1472,KE,3163,ICN,3930,FRA,340,,0,744,1
1473,KE,3163,ICN,3930,FUK,2305,,0,333 739 77W 73J,1
1474,KE,3163,ICN,3930,GUM,2246,,0,744,1
1475,KE,3163,ICN,3930,HAN,3199,,0,73J 332 333,1
1476,KE,3163,ICN,3930,HKG,3077,,0,333 744 332 388 73J 77W,1
1477,KE,3163,ICN,3930,HKT,3179,,0,333,1
1478,KE,3163,ICN,3930,HND,2359,,0,73H,1
1479,KE,3163,ICN,3930,HNL,3728,,0,333 744,1
1480,KE,3163,ICN,3930,IAD,3714,,0,77W 772,1
1481,KE,3163,ICN,3930,IAH,3550,,0,772 77W,1
1482,KE,3163,ICN,3930,IST,1701,,0,772,1
1483,KE,3163,ICN,3930,JFK,3797,,0,388 77W,1
1484,KE,3163,ICN,3930,KIJ,4381,,0,73J,1
1485,KE,3163,ICN,3930,KIX,3992,,0,333 73H 772 739 77W 332,1
1486,KE,3163,ICN,3930,KMG,3382,,0,73J,1
1487,KE,3163,ICN,3930,KMQ,2322,,0,73H,1
1488,KE,3163,ICN,3930,KOJ,2307,,0,73H 73J 739,1
1489,KE,3163,ICN,3930,KTM,3125,,0,772,1
1490,KE,3163,ICN,3930,KUL,3304,,0,772 77W,1
1491,KE,3163,ICN,3930,LAS,3877,,0,772,1
1492,KE,3163,ICN,3930,LAX,3484,,0,388 77W,1
1493,KE,3163,ICN,3930,LED,2948,,0,772,1
1494,KE,3163,ICN,3930,LHR,507,,0,77W,1
1495,KE,3163,ICN,3930,MAD,1229,,0,332 744,1
1496,KE,3163,ICN,3930,MDG,3402,,0,73J,1
1497,KE,3163,ICN,3930,MNL,2397,,0,773,1
1498,KE,3163,ICN,3930,MXP,1524,,0,744,1
1499,KE,3163,ICN,3930,NAN,1960,,0,332,1
1500,KE,3163,ICN,3930,NBO,4059,,0,332,1
1501,KE,3163,ICN,3930,NGO,3942,,0,73H 332 333 772,1
1502,KE,3163,ICN,3930,NRT,2279,,0,73H 77W 333 744 332 73J,1
1503,KE,3163,ICN,3930,OIT,2310,,0,73H 73J,1
1504,KE,3163,ICN,3930,OKJ,2327,,0,739,1
1505,KE,3163,ICN,3930,ORD,3830,,0,772 77W,1
1506,KE,3163,ICN,3930,PEK,3364,,0,773 772 332,1
1507,KE,3163,ICN,3930,PNH,3034,,0,73H 73J,1
1508,KE,3163,ICN,3930,PRG,1587,,0,333 744,1
1509,KE,3163,ICN,3930,PVG,3406,,0,77W 333 772,1
1510,KE,3163,ICN,3930,REP,3035,,0,73J 73H,1
1511,KE,3163,ICN,3930,RGN,3239,,0,73H,1
1512,KE,3163,ICN,3930,ROR,2256,,0,73H,1
1513,KE,3163,ICN,3930,RUH,2082,,0,332,1
1514,KE,3163,ICN,3930,SEA,3577,,0,772 77W,1
1515,KE,3163,ICN,3930,SFO,3469,,0,77W 772,1
1516,KE,3163,ICN,3930,SGN,3205,,0,73H 321 333 744,1
1517,KE,3163,ICN,3930,SHE,4144,,0,773 332 73H 744,1
1518,KE,3163,ICN,3930,SIN,3316,,0,773 77W,1
1519,KE,3163,ICN,3930,SVO,2985,,0,772,1
1520,KE,3163,ICN,3930,SYD,3361,,0,333,1
1521,KE,3163,ICN,3930,SZX,3374,,0,73J,1
1522,KE,3163,ICN,3930,TAE,2381,,0,73H 73J,1
1523,KE,3163,ICN,3930,TAO,3390,,0,73J 333 744,1
1524,KE,3163,ICN,3930,TAS,2983,,0,332,1
1525,KE,3163,ICN,3930,TLV,1590,,0,772,1
1526,KE,3163,ICN,3930,TNA,4108,,0,73J 739,1
1527,KE,3163,ICN,3930,TPE,2276,,0,333 73H,1
1528,KE,3163,ICN,3930,TSN,3368,,0,73H 739,1
1529,KE,3163,ICN,3930,TXN,6387,,0,73H 73J,1
1530,KE,3163,ICN,3930,ULN,3380,,0,333,1
1531,KE,3163,ICN,3930,VIE,1613,,0,77W,1
1532,KE,3163,ICN,3930,VVO,2934,,0,73J,1
1533,KE,3163,ICN,3930,WUH,3376,,0,73J,1
1534,KE,3163,ICN,3930,XIY,3379,,0,332,1
1535,KE,3163,ICN,3930,XMN,3383,,0,73H 73J,1
1536,KE,3163,ICN,3930,YNJ,6414,,0,739,1
1537,KE,3163,ICN,3930,YNT,3392,Y,0,320,1
1538,KE,3163,ICN,3930,YVR,156,,0,772,1
1539,KE,3163,ICN,3930,YYZ,193,,0,772,1
1540,KE,3163,IST,1701,ICN,3930,,0,772,1
1541,KK,995,IST,1701,ADA,1685,,0,320,1
1542,KK,995,IST,1701,ADB,1706,,0,320,1
1543,KK,995,IST,1701,AYT,1688,,0,320,1
1544,KK,995,IST,1701,BJV,4315,,0,320,1
1545,KK,995,IST,1701,EBL,3989,,0,320,1
1546,KK,995,IST,1701,ECN,5780,,0,320,1
1547,KK,995,IST,1701,GZT,1689,,0,320,1
1548,KK,995,IST,1701,IKA,4330,,0,320,1
1549,KK,995,IST,1701,ISU,5952,,0,320,1
1550,KK,995,IST,1701,LTN,492,,0,320,1
1551,KK,995,IST,1701,NBC,6969,,0,320,1
1552,KK,995,IST,1701,TBS,3973,,0,320,1
1553,KL,3090,BCN,1218,AMS,580,,0,737,1
1554,KL,3090,BCN,1218,JFK,3797,Y,0,330,1
1555,KL,3090,DEN,3751,ATL,3682,Y,0,757 M90,1
1556,KL,3090,DXB,2188,AMS,580,,0,777,1
1557,KL,3090,DXB,2188,NBO,4059,Y,0,767,1
1558,KL,3090,HKG,3077,AMS,580,,0,74M,1
1559,KL,3090,ICN,3930,AMS,580,,0,74M 330,1
1560,KL,3090,IST,1701,AMS,580,,0,737,1
1561,KL,3090,MIA,3576,ATL,3682,Y,0,757 M88 M90,1
1562,KL,3090,MUC,346,AMS,580,,0,737,1
1563,KL,3090,MUC,346,ATL,3682,Y,0,764,1
1564,KM,242,IST,1701,MLA,1606,,0,319 737,1
1565,KM,242,LGW,502,MLA,1606,,0,320 319,1
1566,KM,242,MUC,346,CTA,1509,,0,319,1
1567,KM,242,MUC,346,MLA,1606,,0,319 320,1
1568,KQ,3126,DXB,2188,NBO,4059,,0,763,1
1569,KQ,3126,DXB,2188,SVO,2985,Y,0,320,1
1570,KQ,3126,HKG,3077,BKK,3885,,0,763,1
1571,KQ,3126,ICN,3930,NBO,4059,Y,0,332,1
1572,KU,3179,DXB,2188,KWI,2176,,0,320 310 AB6,1
1573,KU,3179,IST,1701,KWI,2176,,0,321,1
1574,KX,1682,MIA,3576,CYB,1925,,0,733,1
1575,KX,1682,MIA,3576,GCM,1926,,0,733,1
1576,LA,3200,MIA,3576,BOG,2709,Y,0,763 757,1
1577,LA,3200,MIA,3576,CCS,2851,,0,763,1
1578,LA,3200,MIA,3576,CLO,2715,Y,0,738,1
1579,LA,3200,MIA,3576,CUN,1852,,0,763,1
1580,LA,3200,MIA,3576,LIM,2789,Y,0,763 757,1
1581,LA,3200,MIA,3576,MDE,2745,Y,0,738,1
1582,LA,3200,MIA,3576,PUJ,1760,,0,763,1
1583,LA,3200,MIA,3576,SCL,2650,,0,763,1
1584,LG,3329,BCN,1218,LUX,629,,0,DH4,1
1585,LG,3329,MUC,346,LUX,629,,0,DH4 ER4,1
1586,LH,3320,BCN,1218,EWR,3494,Y,0,752,1
1587,LH,3320,BCN,1218,FRA,340,,0,321 320 319 32A,1
1588,LH,3320,BCN,1218,MUC,346,,0,321 319 320 E95,1
1589,LH,3320,BCN,1218,TXL,351,,0,320,1
1590,LH,3320,DEN,3751,FRA,340,,0,744,1
1591,LH,3320,DXB,2188,FRA,340,,0,343,1
1592,LH,3320,DXB,2188,MUC,346,,0,333,1
1593,LH,3320,HKG,3077,FRA,340,,0,74H,1
1594,LH,3320,HKG,3077,MUC,346,,0,346,1
1595,LH,3320,ICN,3930,FRA,340,,0,74H,1
1596,LH,3320,ICN,3930,MUC,346,,0,346,1
1597,LH,3320,IST,1701,FRA,340,,0,321,1
1598,LH,3320,IST,1701,MUC,346,,0,321 320,1
1599,LH,3320,MIA,3576,FRA,340,,0,388,1
1600,LH,3320,MUC,346,ADB,1706,,0,321 319 320,1
1601,LH,3320,MUC,346,AGP,1230,,0,320 321,1
1602,LH,3320,MUC,346,AMS,580,Y,0,E95 CR9,1
1603,LH,3320,MUC,346,AOI,4309,Y,0,CR9 E95,1
1604,LH,3320,MUC,346,ARN,737,,0,CR9 320 321 319,1
1605,LH,3320,MUC,346,ATH,3941,,0,321,1
1606,LH,3320,MUC,346,BCN,1218,,0,319 321 320 E95,1
1607,LH,3320,MUC,346,BEG,1739,Y,0,E95,1
1608,LH,3320,MUC,346,BHX,469,Y,0,E95,1
1609,LH,3320,MUC,346,BIO,1216,,0,E95 319 320,1
1610,LH,3320,MUC,346,BKK,3885,Y,0,747,1
1611,LH,3320,MUC,346,BLQ,1538,,0,E95,1
1612,LH,3320,MUC,346,BOM,2997,,0,333,1
1613,LH,3320,MUC,346,BOS,3448,,0,333,1
1614,LH,3320,MUC,346,BRE,353,,0,E95 319 321 320,1
1615,LH,3320,MUC,346,BRI,1501,Y,0,E95,1
1616,LH,3320,MUC,346,BRU,302,,0,319 E95 320,1
1617,LH,3320,MUC,346,BSL,1423,Y,0,CR9 CR7,1
1618,LH,3320,MUC,346,BUD,1489,,0,320 E95 CR9 319 321,1
1619,LH,3320,MUC,346,CAG,1519,,0,E95,1
1620,LH,3320,MUC,346,CAI,1128,Y,0,738,1
1621,LH,3320,MUC,346,CDG,1382,,0,E95 320 321 319,1
1622,LH,3320,MUC,346,CGN,344,,0,319 321 320 E95,1
1623,LH,3320,MUC,346,CLJ,1652,Y,0,E95,1
1624,LH,3320,MUC,346,CLT,3876,,0,346,1
1625,LH,3320,MUC,346,CPH,609,Y,0,CR9 E95 320 321 319,1
1626,LH,3320,MUC,346,CTA,1509,,0,E95 321,1
1627,LH,3320,MUC,346,DBV,1200,,0,319 E95 320,1
1628,LH,3320,MUC,346,DEL,3093,,0,346 333,1
1629,LH,3320,MUC,346,DME,4029,,0,320 321 319,1
1630,LH,3320,MUC,346,DOK,2940,Y,0,CR7 CR9,1
1631,LH,3320,MUC,346,DRS,338,,0,E95,1
1632,LH,3320,MUC,346,DTM,373,,0,319,1
1633,LH,3320,MUC,346,DUB,599,,0,320 319,1
1634,LH,3320,MUC,346,DUS,345,,0,320 321 319,1
1635,LH,3320,MUC,346,DXB,2188,,0,333,1
1636,LH,3320,MUC,346,ESB,1682,,0,321 320,1
1637,LH,3320,MUC,346,EWR,3494,,0,346,1
1638,LH,3320,MUC,346,FAO,1626,,0,321,1
1639,LH,3320,MUC,346,FCO,1555,,0,320 321 319,1
1640,LH,3320,MUC,346,FLR,1563,,0,E95,1
1641,LH,3320,MUC,346,FMO,341,Y,0,E95 CR9,1
1642,LH,3320,MUC,346,FRA,340,,0,321 320 32A 319,1
1643,LH,3320,MUC,346,GDN,668,,0,E95,1
1644,LH,3320,MUC,346,GOA,1528,,0,CR9 CR7,1
1645,LH,3320,MUC,346,GOT,687,Y,0,E95 CR9,1
1646,LH,3320,MUC,346,GRU,2564,,0,346,1
1647,LH,3320,MUC,346,GRZ,1609,Y,0,CR9 CR7,1
1648,LH,3320,MUC,346,GVA,1665,,0,E95 CR9,1
1649,LH,3320,MUC,346,GWT,410,Y,0,E95,1
1650,LH,3320,MUC,346,HAJ,352,,0,320 321 319 E95,1
1651,LH,3320,MUC,346,HAM,342,,0,320 321 319,1
1652,LH,3320,MUC,346,HEL,421,,0,319 320,1
1653,LH,3320,MUC,346,HER,1452,Y,0,320,1
1654,LH,3320,MUC,346,HKG,3077,,0,346,1
1655,LH,3320,MUC,346,HND,2359,,0,346,1
1656,LH,3320,MUC,346,IAD,3714,,0,333,1
1657,LH,3320,MUC,346,ICN,3930,,0,346,1
1658,LH,3320,MUC,346,IST,1701,,0,321 320,1
1659,LH,3320,MUC,346,JFK,3797,,0,333,1
1660,LH,3320,MUC,346,JNB,813,Y,0,346 343 332,1
1661,LH,3320,MUC,346,KBP,2939,,0,319 320 321,1
1662,LH,3320,MUC,346,KIV,1735,Y,0,E95,1
1663,LH,3320,MUC,346,KLX,1456,Y,0,319,1
1664,LH,3320,MUC,346,KRK,669,Y,0,319 320 E95,1
1665,LH,3320,MUC,346,LAX,3484,,0,346,1
1666,LH,3320,MUC,346,LCA,1197,,0,321,1
1667,LH,3320,MUC,346,LED,2948,,0,321 320,1
1668,LH,3320,MUC,346,LEJ,348,Y,0,CR9 E95 CR7,1
1669,LH,3320,MUC,346,LHR,507,,0,320 321 319,1
1670,LH,3320,MUC,346,LIS,1638,,0,321,1
1671,LH,3320,MUC,346,LJU,1569,Y,0,CR9 CR2,1
1672,LH,3320,MUC,346,LUX,629,Y,0,CR9 CR7,1
1673,LH,3320,MUC,346,LWO,2945,Y,0,CR7 CR9,1
1674,LH,3320,MUC,346,LYS,1335,Y,0,E95 CR9,1
1675,LH,3320,MUC,346,MAD,1229,,0,321 320 319,1
1676,LH,3320,MUC,346,MAN,478,,0,319 320,1
1677,LH,3320,MUC,346,MEX,1824,,0,346,1
1678,LH,3320,MUC,346,MLA,1606,,0,319 320,1
1679,LH,3320,MUC,346,MRS,1353,Y,0,CR9 E95,1
1680,LH,3320,MUC,346,MXP,1524,,0,E95,1
1681,LH,3320,MUC,346,NAP,1561,,0,321,1
1682,LH,3320,MUC,346,NCE,1354,,0,E95,1
1683,LH,3320,MUC,346,NUE,347,Y,0,CR7 CR9,1
1684,LH,3320,MUC,346,ODS,2947,Y,0,CR9 CR7,1
1685,LH,3320,MUC,346,OLB,1520,Y,0,E95,1
1686,LH,3320,MUC,346,ORD,3830,,0,346,1
1687,LH,3320,MUC,346,OSL,644,,0,319 E95 320 321,1
1688,LH,3320,MUC,346,OTP,1657,,0,320 321,1
1689,LH,3320,MUC,346,PAD,371,Y,0,CR9 CR7,1
1690,LH,3320,MUC,346,PEK,3364,,0,346,1
1691,LH,3320,MUC,346,PMI,3998,,0,320 319 321,1
1692,LH,3320,MUC,346,PMO,1512,Y,0,E95 319,1
1693,LH,3320,MUC,346,POZ,674,,0,CR7 CR9,1
1694,LH,3320,MUC,346,PRG,1587,,0,E95 CR9,1
1695,LH,3320,MUC,346,PRN,1742,Y,0,319,1
1696,LH,3320,MUC,346,PSA,1562,,0,CR9 E95,1
1697,LH,3320,MUC,346,PVG,3406,,0,346,1
1698,LH,3320,MUC,346,RLG,772,Y,0,CR9 E95,1
1699,LH,3320,MUC,346,RTM,591,Y,0,CR7 CR9,1
1700,LH,3320,MUC,346,RUH,2082,,0,333,1
1701,LH,3320,MUC,346,SBZ,1658,Y,0,CR9,1
1702,LH,3320,MUC,346,SFO,3469,,0,346,1
1703,LH,3320,MUC,346,SJJ,1646,,0,319 E95,1
1704,LH,3320,MUC,346,SKG,1486,Y,0,320,1
1705,LH,3320,MUC,346,SOF,1194,,0,321 320,1
1706,LH,3320,MUC,346,SPU,1206,Y,0,DH4 CR9,1
1707,LH,3320,MUC,346,STR,350,Y,0,CR9 CR7 E95,1
1708,LH,3320,MUC,346,SUF,1508,Y,0,319,1
1709,LH,3320,MUC,346,TBS,3973,,0,319,1
1710,LH,3320,MUC,346,TIA,1190,Y,0,E95,1
1711,LH,3320,MUC,346,TLS,1273,Y,0,E95 319 CR9,1
1712,LH,3320,MUC,346,TLV,1590,,0,321,1
1713,LH,3320,MUC,346,TRN,1526,Y,0,E95,1
1714,LH,3320,MUC,346,TRS,1545,Y,0,CR9 CR7,1
1715,LH,3320,MUC,346,TSR,1663,Y,0,CR9 E95,1
1716,LH,3320,MUC,346,TXL,351,,0,320 321 319,1
1717,LH,3320,MUC,346,VCE,1551,Y,0,E95,1
1718,LH,3320,MUC,346,VIE,1613,,0,E95 319 CR9,1
1719,LH,3320,MUC,346,VLC,1246,,0,319,1
1720,LH,3320,MUC,346,VRN,1550,Y,0,E95,1
1721,LH,3320,MUC,346,WAW,679,,0,E95,1
1722,LH,3320,MUC,346,WRO,680,Y,0,CR9 E95 CR7,1
1723,LH,3320,MUC,346,YUL,146,,0,333,1
1724,LH,3320,MUC,346,YVR,156,,0,333,1
1725,LH,3320,MUC,346,YYZ,193,Y,0,77W,1
1726,LH,3320,MUC,346,ZAD,1209,Y,0,DH4,1
1727,LH,3320,MUC,346,ZAG,1208,,0,E95 CR9,1
1728,LH,3320,MUC,346,ZRH,1678,,0,E95 319 CR9,1
1729,LJ,9810,HKG,3077,ICN,3930,,0,738,1
1730,LJ,9810,ICN,3930,BKK,3885,,0,738,1
1731,LJ,9810,ICN,3930,CEB,4206,,0,738,1
1732,LJ,9810,ICN,3930,CNX,3931,,0,738,1
1733,LJ,9810,ICN,3930,CRK,4140,,0,738,1
1734,LJ,9810,ICN,3930,CTS,2287,,0,738,1
1735,LJ,9810,ICN,3930,GUM,2246,,0,738,1
1736,LJ,9810,ICN,3930,HKG,3077,,0,738,1
1737,LJ,9810,ICN,3930,MFM,3121,,0,738,1
1738,LJ,9810,ICN,3930,NGS,2313,,0,738,1
1739,LJ,9810,ICN,3930,OKA,2384,,0,738,1
1740,LJ,9810,ICN,3930,VTE,3120,,0,738,1
1741,LN,3258,IST,1701,BEN,1154,,0,320,1
1742,LN,3258,IST,1701,TIP,1157,,0,330,1
1743,LO,3210,BCN,1218,WAW,679,,0,E95 734,1
1744,LO,3210,IST,1701,WAW,679,,0,734 E95,1
1745,LO,3210,MUC,346,GDN,668,Y,0,E95,1
1746,LO,3210,MUC,346,KRK,669,Y,0,319 320 E95,1
1747,LO,3210,MUC,346,POZ,674,Y,0,CR9 CR7,1
1748,LO,3210,MUC,346,WAW,679,,0,E75,1
1749,LO,3210,MUC,346,WRO,680,Y,0,CR9 E95 CR7,1
1750,LS,3026,BCN,1218,GLA,534,,0,73H,1
1751,LS,3026,BCN,1218,LBA,517,,0,733,1
1752,LS,3026,BCN,1218,MAN,478,,0,738 733 73H,1
1753,LT,19610,MUC,346,VNO,3959,,0,E75 CR2,1
1754,LX,4559,BCN,1218,BSL,1423,Y,0,AR1,1
1755,LX,4559,BCN,1218,GVA,1665,,0,320 319 AR1,1
1756,LX,4559,BCN,1218,ZRH,1678,,0,321 320,1
1757,LX,4559,DXB,2188,ZRH,1678,,0,333,1
1758,LX,4559,HKG,3077,ZRH,1678,,0,343,1
1759,LX,4559,IST,1701,ZRH,1678,,0,320 32A,1
1760,LX,4559,MIA,3576,ZRH,1678,,0,333,1
1761,LX,4559,MUC,346,BSL,1423,Y,0,CR9 CR7,1
1762,LX,4559,MUC,346,GVA,1665,Y,0,E95 CR9,1
1763,LX,4559,MUC,346,ZRH,1678,,0,AR1,1
1764,LY,2150,BCN,1218,TLV,1590,,0,763 744 738,1
1765,LY,2150,HKG,3077,TLV,1590,,0,772,1
1766,LY,2150,MUC,346,MAD,1229,,0,738,1
1767,LY,2150,MUC,346,TLV,1590,,0,738 73G 763,1
1768,MD,1066,HKG,3077,BKK,3885,Y,0,747,1
1769,ME,3490,DXB,2188,BEY,2177,,0,332 320,1
1770,ME,3490,IST,1701,BEY,2177,,0,320 332 321,1
1771,MF,5484,HKG,3077,JJN,6386,,0,738,1
1772,MF,5484,HKG,3077,WUS,6391,,0,738,1
1773,MF,5484,HKG,3077,XMN,3383,,0,738,1
1774,MF,5484,ICN,3930,XMN,3383,,0,73H 738 73J,1
1775,MH,3378,HKG,3077,BKI,3269,,0,738 320,1
1776,MH,3378,HKG,3077,KUL,3304,,0,738 772,1
1777,MH,3378,ICN,3930,BKI,3269,Y,0,738,1
1778,MH,3378,ICN,3930,KUL,3304,,0,333,1
1779,MH,3378,IST,1701,KUL,3304,,0,330 772,1
1780,MH,3378,MIA,3576,LHR,507,,0,777,1
1781,MJ,3342,DXB,2188,CMB,3024,Y,0,343 320 332,1
1782,MK,1057,DXB,2188,MRU,893,Y,0,388 77W,1
1783,MK,1057,HKG,3077,MRU,893,,0,332,1
1784,MM,17675,HKG,3077,KIX,3992,,0,320,1
1785,MM,17675,ICN,3930,KIX,3992,,0,320,1
1786,MR,13335,HKG,3077,ULN,3380,,0,319,1
1787,MS,2143,BCN,1218,CAI,1128,,0,738,1
1788,MS,2143,DXB,2188,CAI,1128,,0,333 773,1
1789,MS,2143,DXB,2188,SIN,3316,Y,0,333,1
1790,MS,2143,IST,1701,CAI,1128,,0,320 738 E70,1
1791,MS,2143,IST,1701,HBE,3410,Y,0,73W 319,1
1792,MS,2143,IST,1701,HRG,1130,,0,738 320,1
1793,MS,2143,IST,1701,KBP,2939,,0,321,1
1794,MS,2143,IST,1701,SSH,4057,,0,738 319,1
1795,MS,2143,MUC,346,CAI,1128,,0,738,1
1796,MU,1758,BCN,1218,AMS,580,,0,737,1
1797,MU,1758,DXB,2188,KMG,3382,,0,333,1
1798,MU,1758,HKG,3077,HFE,3389,,0,320,1
1799,MU,1758,HKG,3077,HGH,3386,,0,332 320,1
1800,MU,1758,HKG,3077,HIA,7898,,0,320,1
1801,MU,1758,HKG,3077,INC,4085,,0,320,1
1802,MU,1758,HKG,3077,KHN,3384,,0,320,1
1803,MU,1758,HKG,3077,KMG,3382,,0,737,1
1804,MU,1758,HKG,3077,LJG,4033,,0,737,1
1805,MU,1758,HKG,3077,LYG,6383,,0,320,1
1806,MU,1758,HKG,3077,NGB,3387,,0,320,1
1807,MU,1758,HKG,3077,NKG,3388,,0,332 321,1
1808,MU,1758,HKG,3077,PVG,3406,,0,320 332 321,1
1809,MU,1758,HKG,3077,SHA,3391,,0,332,1
1810,MU,1758,HKG,3077,TNA,4108,,0,319,1
